id,created,key,summary,project_id,assignee_id,creator_id,overall_worklogs
819238,2019-12-11 08:54:24.000,SM-11049,Релиз водительского приложения KolTaxi в Play Market,5,94,82,4500
819236,2019-12-11 08:56:26.000,SM-11050,Подключить OSMP для koltaxi.swift.kg (Терминалы для водителей) ,5,112,82,8100
819234,2019-12-11 10:41:25.000,SM-11051,Сменить ip и порты для sms демонов на всех службах такси,5,207,54,29700
819224,2019-12-12 09:26:30.000,SM-11056,Проблемы с исходящими звонками в operator.swift.kg,5,1,54,75300
819221,2019-12-12 11:34:33.000,SM-11058,Stun сервер ,5,82,82,7200
819216,2019-12-13 09:28:24.000,SM-11060,Minio на docker-host и docker-shared раздел ,5,1,82,3600
819214,2019-12-13 09:40:11.000,SM-11061,Вывести статистику о переходах на тариф Час Пик в Firebase (Android Client),5,94,1,9000
819208,2019-12-15 08:00:52.000,SM-11064,При оформлении заказа оператором заказа не видно в списке пока не перезагрузить страничку,5,1,54,5400
819201,2019-12-16 11:32:56.000,SM-11067,Сбросы при попытке дозвона,5,1,54,23100
819197,2019-12-16 12:02:18.000,SM-11069,Краш (NullPointerException) в окне профиля (Android Client App),5,94,94,9900
819195,2019-12-16 14:50:00.000,SM-11070, Краш в Окне избранных заказов (Client Android App) ,5,94,94,7200
819189,2019-12-17 09:19:19.000,SM-11073,"Коммуникация, Non-coding, Дежурства админов (Sprint 81)",5,1,54,119820
819182,2019-12-17 10:38:32.000,SM-11077,Обновление MapBox ,5,94,94,51300
819178,2019-12-17 10:41:04.000,SM-11078,Обновить MapBox в Сlient App (Android),5,94,94,57600
819177,2019-12-17 11:14:11.000,SM-11079,Заменить логотип машинок и пина в клиенстком приложении (Android),5,94,54,900
819174,2019-12-17 11:18:50.000,SM-11081,Релиз NambaTaxi Client iOS 4.31.28,5,93,54,1800
819172,2019-12-18 06:12:17.000,SM-11082,Обновление gis в партнерских службах,5,207,207,10800
819169,2019-12-19 06:02:59.000,SM-11086,Переконфигурировать новый letsencrypt отбраз с использованием старых компонентов,5,291,291,9000
819167,2019-12-19 06:04:12.000,SM-11087,Написать брокера для доставки заказов водителям,5,207,207,36900
676067,2019-12-20 10:04:39.000,SM-11090,"Нет доступа к koltaxi.swift.kg, выдает 502 надо решить проблему с подключением",5,291,291,5400
676065,2019-12-23 08:24:16.000,SM-11091,Добавить новый статус для заказа,5,207,207,46200
676062,2019-12-23 08:59:01.000,SM-11092,Переписать скрип бекапов на фуде и клонить на таксишный сервер бекапов,5,291,291,10800
676060,2019-12-23 11:59:28.000,SM-11093,Узнать у команды такси сколько нужно хранить бекапы,5,291,291,5400
676058,2019-12-24 06:23:29.000,SM-11094,Уволить водителя 123456,5,1,54,300
676053,2019-12-24 10:22:01.000,SM-11096,Пофиксить 500-ые ошибки после обновления python на стейджинге,5,1,54,29700
676052,2019-12-24 14:43:07.000,SM-11097,Написать запрос на поиск нужного водителя,5,207,207,6900
676050,2019-12-25 06:32:05.000,SM-11098,Реализовать запрос на назначения заказа водителю,5,207,207,32400
676047,2019-12-25 07:17:48.000,SM-11099,Добавить информацию о количестве показов переходов на час пик в firebase ,5,94,54,6300
676046,2019-12-25 12:27:59.000,SM-11100,Изменить настройки goip под новый IP,5,1,291,3600
676042,2019-12-26 10:47:47.000,SM-11104,Удалить бэкапы неактивных партнерских служб,5,112,54,1800
676041,2019-12-26 13:46:21.000,SM-11105,Инструкция по восстановлению работы freeswith если БД побиты,5,82,82,7200
676039,2019-12-27 05:53:58.000,SM-11107,Обновить SSL сертификаты на домены nambataxi.kg и swift.kg,5,82,54,21600
676037,2019-12-27 10:55:49.000,SM-11109,Сформировать список требований для приезжего админа в Чолпон-Ату,5,1,291,1800
676033,2019-12-31 06:08:54.000,SM-11111,Протестировать и зарелизить iOS приложение (версия 4.31.29),5,93,54,6300
676029,2019-12-31 06:32:53.000,SM-11113,Вернуть дефолтный пин и значки машинок в приложении (iOS),5,93,54,900
676028,2019-12-31 07:57:15.000,SM-11114,Заблокировать версии водительского приложения на проде ниже 0.4.30,5,94,54,900
676026,2019-12-31 07:59:05.000,SM-11115,Релиз NambaTaxi Client Android 5.2.60,5,94,54,8700
676024,2019-12-31 13:50:02.000,SM-11116,OnWayActivity.java line 200 (Driver App),5,94,94,3600
676023,2020-01-06 11:18:58.000,SM-11117,Отображение пароля при выделении текста из поля (Driver App),5,94,94,7200
676022,2020-01-07 08:34:54.000,SM-11118,Добавить новый билд kol taxi в проект (Driver App),5,94,94,3600
676020,2020-01-07 08:36:11.000,SM-11119,Создать почту для firebase и добавить проект kol taxi в firebase (Driver App),5,94,94,3600
676016,2020-01-07 08:50:39.000,SM-11121,Изменить дизайн Kol taxi (Driver App),5,94,94,3600
676014,2020-01-08 06:59:53.000,SM-11122,Убрать новогоднее оформление из Client app (Android),5,94,94,2700
676012,2020-01-08 08:04:27.000,SM-11123,RequestManagerRetriever.java line 134 (Driver App),5,94,94,3600
676009,2020-01-08 10:13:52.000,SM-11124,TlsVersion.java line 53 (Driver App),5,94,94,25200
676008,2020-01-08 20:02:35.000,SM-11125,Дежурство Nambataxi,5,82,82,3600
676004,2020-01-09 05:18:09.000,SM-11127,Смена статуса водителя при включении и выключении приложения. (Driver App),5,94,94,12600
676002,2020-01-09 09:18:08.000,SM-11128,Уведомления (Notification) о авто назначеном заказе (Driver App).,5,94,94,10800
675998,2020-01-09 14:13:31.000,SM-11130,Реакции на кнопки нет никакой реакции при нажатии на кнопки в уведомлении. (Driver App),5,94,94,9900
675996,2020-01-09 14:16:08.000,SM-11131,Добавить звуковое оповещение при получении авто назначенного заказа. (Driver App),5,94,94,3600
675993,2020-01-09 15:12:13.000,SM-11132,OnPlaceActivity.java line 147 (Driver App),5,94,94,7200
675992,2020-01-10 10:48:59.000,SM-11133,BaseFragment.kt line 56 (Client App),5,94,94,3600
675989,2020-01-13 11:31:01.000,SM-11134,"Коммуникация, Non-coding, Дежурства админов (Sprint 82)",5,54,54,46500
675984,2020-01-14 08:13:35.000,SM-11136,Обновить информацию на сайте nambataxi.kg,5,1,54,1200
675981,2020-01-14 09:35:57.000,SM-11137,Добавить отключение/включение вибрации в настройки водительского приложения,5,94,54,9000
675979,2020-01-14 09:47:04.000,SM-11138,Выгрузить все звонки (mp3-файлы) до 01.01.2019 года на съемный жесткий диск,5,112,54,9600
730948,2018-03-14 11:52:02.863,BALT-2,Dashboard redesign - when you login to Teacherly as a newly qualified teacher the first screen you see is the landing page but it's not clear how to start using the templates.,13,1,1,58200
730947,2018-03-14 12:20:10.029,BALT-3,Creating a lesson template - basic planning information redesign with extra elements,13,1,1,54300
669670,2018-03-19 21:26:09.276,BA-47,So the error is:Inline images 1Seems that the API key is not used at all. I have took a look on the Google admin console and took the parameters you need.So in order to fix this a following url should be used https://www.googleapis.com/customsearc,13,1,1,36000
730942,2018-04-24 13:34:17.129,BALT-8,Markup for Teacher Dashboard page,13,197,197,85200
730941,2018-05-01 11:05:13.239,BALT-9,Recommended Lessons section,13,197,197,16200
730940,2018-05-01 11:06:45.346,BALT-10,Your Lessons Section ,13,197,197,32400
730939,2018-05-01 11:07:35.992,BALT-11,Teacher Circle Section ,13,197,197,12240
730938,2018-05-01 11:08:46.962,BALT-12,UI/UX worklogs from Apr 6 to Apr 30,13,1,1,160140
730929,2018-05-03 21:20:05.264,BALT-21,Creating Classes page in Teacher's section,13,1,1,10200
730927,2018-05-04 07:28:23.205,BALT-23,Functional for Your Lessons section,13,197,197,72180
730926,2018-05-04 11:04:09.729,BALT-24,Modal window for Recommended Templates,13,197,197,69660
730924,2018-05-09 05:07:04.407,BALT-26,Creating Lessons page in Teacher's section,13,1,1,10800
730922,2018-05-10 10:47:33.469,BALT-28,Update React and all dependencies for development,13,197,197,30480
730921,2018-05-11 05:40:49.841,BALT-29,Creating custom header for lessons page in Classes section,13,1,1,7200
730920,2018-05-11 14:49:07.030,BALT-30,Prepare works for AWS settings,13,210,197,43200
730919,2018-05-14 08:20:57.939,BALT-31,Form for Lesson Creation,13,197,197,93960
730918,2018-05-15 04:41:55.949,BALT-32,Creating new Class students page,13,1,1,26100
730917,2018-05-15 04:44:01.946,BALT-33,Figuring out how system flux store works,13,1,1,10800
